ID_NATIONAL,MONTH,ANDEB,ANFIN,TMM,TNM,TXM,STTM,MQANTA,UMM,UNM,UXM,TSVM,MQANTSV,FXIM,RRTM,QRR,QRR1,QRR2,QRR3,QRR4,QRR5,QRR6,NJPL,NJRR1,MQANRR,EVPTM,INSTM,MQANINS,PSTAM,PMERM,MQANPRS
64646831,05,1961,1990,19.3,12.1,26.7,1.7,,57.7,,,,,,26.9,,,,,,,,,4,,137.1,,,,,
64646831,06,1961,1990,24,16.1,31.9,1.4,,58.1,,,,,,28.4,,,,,,,,,2.4,,162,,,,,
64646831,07,1961,1990,26.8,18.4,35.4,1,,58.8,,,,,,12,,,,,,,,,1.4,,182.4,,,,,
64646831,08,1961,1990,26.2,18.6,34.1,1.4,,60.3,,,,,,24.4,,,,,,,,,3,,173.2,,,,,
64646831,09,1961,1990,23.3,16.6,30.1,1.1,,66.4,,,,,,50.3,,,,,,,,,4.3,,126.8,,,,,
64646831,10,1961,1990,18,12.1,24.1,1.4,,68.8,,,,,,36.4,,,,,,,,,3.7,,109.6,,,,,
64646831,11,1961,1990,13.8,8.1,19.8,1.5,,68.9,,,,,,17.3,,,,,,,,,2.6,,96.1,,,,,
64646831,12,1961,1990,10.1,4.8,15.8,1.6,,71.4,,,,,,20,,,,,,,,,2.9,,100.1,,,,,
66060111,01,1961,1990,11.5,6.3,16.7,1.2,,63,43,82,8.4,,8,13.4,5.3,,,,,,,3.4,1.7,,102.3,201.5,,1010.2,1018.5,
66060111,02,1961,1990,13.8,8.2,19.4,1.3,,55,34,76,8.3,,9,8.7,2.5,,,,,,,2.9,1.6,,126,198.8,,1008.1,1016,
66060111,03,1961,1990,16.4,10.4,22.3,1.2,,52,29,74,9,,10,10.5,5.1,,,,,,,3.6,1.8,,179.8,235.6,,1005.7,1013,
66060111,04,1961,1990,20.1,13.8,26.4,1.2,,49,26,71,10.2,,11,8.1,4.1,,,,,,,2.4,1.5,,234,243,,1002.5,1009.3,
66060111,05,1961,1990,24.6,18,31.2,1.7,,46,24,68,12.4,,11,10.6,2.9,,,,,,,2.3,1.2,,291.4,282.1,,1002.5,1008.6,
66060111,06,1961,1990,29.3,22.3,36.3,1.1,,42,21,63,14.7,,12,2.4,0,,,,,,,1.1,0.5,,348,279,,1003.1,1008.7,
66060111,07,1961,1990,32,24.8,39.1,1.1,,40,19,61,16,,10,0.1,0,,,,,,,0.2,0.1,,359.6,331.7,,1003.6,1009,
66060111,08,1961,1990,32,25.1,38.9,1.1,,44,22,66,17.5,,10,1.7,0,,,,,,,0.7,0.4,,337.9,310,,1003.7,1009.1,
66060111,09,1961,1990,28.3,22.2,34.4,1.1,,51,28,74,17.7,,10,13,3.8,,,,,,,2.1,1.1,,243,264,,1004.9,1010.7,
66060111,10,1961,1990,22.6,17,28.2,1.6,,56,34,77,14.5,,8,10,5.1,,,,,,,2.7,1.5,,179.8,238.7,,1006.4,1012.8,
66060111,11,1961,1990,16.4,11.1,21.7,1.3,,60,40,80,11,,8,10.3,9.2,,,,,,,2.9,1.8,,120,201,,1008,1015.4,
66060111,12,1961,1990,12,6.8,17.2,1.1,,64,45,84,9,,7,11.6,3.2,,,,,,,2.9,1.6,,96.1,201.5,,1009.6,1017.7,
66464111,01,1961,1990,11.5,6.4,16.5,1.5,,68,48,88,9.1,,13,12.7,14.9,,,,,,,5.6,3.4,,93,176.7,,1017.6,1021.7,
66464111,02,1961,1990,13.5,7.2,19.8,1,,61,37,84,9.1,,10,9,3.9,,,,,,,2.9,1.7,,114.8,215.6,,1016.5,1020.4,
66464111,03,1961,1990,16.6,10.3,22.8,1,,56,29,83,10.5,,14,18,5.8,,,,,,,3.3,2.1,,179.8,229.4,,1013.1,1016.7,
66464111,04,1961,1990,20.3,13.6,27,1.4,,52,25,78,11.4,,18,9.9,1.2,,,,,,,2.1,1.2,,249,240,,1008.7,1012,
66464111,05,1961,1990,24.2,17.3,31.1,2,,53,29,76,14.5,,18,6.9,2.5,,,,,,,2,0.9,,328.6,266.6,,1008.8,1011.8,
66464111,06,1961,1990,28.1,21,35.3,1.4,,48,22,74,16.2,,19,1.4,0,,,,,,,0.8,0.2,,396,249,,1009,1011.8,
66464111,07,1961,1990,31,23.5,38.5,0.9,,47,21,78,17.6,,15,0.1,0,,,,,,,0.2,0,,390.6,306.9,,1009.1,1011.8,
66464111,08,1961,1990,31.2,24.2,38.2,1.2,,50,22,81,19.1,,16,0.4,0,,,,,,,0.9,0.4,,344.1,306.9,,1009.2,1011.8,
66464111,09,1961,1990,28.8,22,35.7,1.1,,51,23,79,18.9,,16,12.5,3.9,,,,,,,2.9,1.7,,285,240,,1009.9,1012.7,
66464111,10,1961,1990,24.1,17.6,30.6,1.6,,55,29,81,15.9,,13,12.7,0.5,,,,,,,2.5,1.2,,232.5,220.1,,1011.6,1014.7,
66464111,11,1961,1990,17,11,22.9,0.9,,62,39,85,11.7,,13,9.1,3.4,,,,,,,3.7,1.5,,141,189,,1013,1016.6,
66464111,12,1961,1990,11.2,5.3,17,1.4,,68,47,90,9.5,,9,14.4,5.6,,,,,,,2.9,2,,80.6,204.6,,1014.4,1018.5,
